t,x,y,z,speed,mach,vx,vy,vz,ax,ay,az,a_thrust_x,a_thrust_y,a_thrust_z,drag_x,drag_y,drag_z,drag_magnitude,rho,dynamic_pressure,thrust_factor,mass,fuel,kinetic_energy,potential_energy,total_energy,pos_error_x,pos_error_y,pos_error_z,pos_error_magnitude,correction_x,correction_y,correction_z,wind_x,wind_y,vel_rel_magnitude,phase
36.53,65714.5,17921.9,67452.4,3525.56,11.9483,3316.6,904.483,782.084,-0.211445,-0.057664,-9.86005,0,0,0,-0.211445,-0.057664,-0.0500451,33.0366,0.000438285,2725.79,0,146.955,0,9.13296e+08,9.72414e+07,1.01054e+09,-10714.5,-2921.92,-67452.4,68360.6,-118887,-32421.7,-647960,-0.0172908,-0.00730062,3526.82,2
36.54,65747.6,17931,67460.3,3524.31,11.944,3316.04,904.33,778.956,-0.211139,-0.0575807,-9.85978,0,0,0,-0.211139,-0.0575807,-0.049782,32.9826,0.000437882,2721.34,0,146.955,0,9.12644e+08,9.72526e+07,1.0099e+09,-10747.6,-2930.97,-67460.3,68373.9,-119147,-32492.5,-647680,-0.0172908,-0.00730062,3525.56,2
36.55,65780.8,17940,67468.1,3523.05,11.9398,3315.48,904.178,775.829,-0.210835,-0.0574977,-9.85952,0,0,0,-0.210835,-0.0574977,-0.0495197,32.9289,0.000437481,2716.91,0,146.955,0,9.11993e+08,9.72639e+07,1.00926e+09,-10780.8,-2940.01,-67468.1,68387.2,-119407,-32563.3,-647401,-0.0172908,-0.00730062,3524.3,2
36.56,65813.9,17949.1,67475.8,3521.79,11.9355,3314.92,904.024,772.703,-0.210532,-0.0574151,-9.85926,0,0,0,-0.210532,-0.0574151,-0.0492583,32.8754,0.000437082,2712.49,0,146.955,0,9.11344e+08,9.72751e+07,1.00862e+09,-10813.9,-2949.05,-67475.8,68400.5,-119666,-32634.1,-647123,-0.0172908,-0.00730062,3523.04,2
36.57,65847.1,17958.1,67483.5,3520.54,11.9313,3314.36,903.871,769.579,-0.21023,-0.0573328,-9.859,0,0,0,-0.21023,-0.0573328,-0.0489978,32.8222,0.000436685,2708.1,0,146.955,0,9.10695e+08,9.72862e+07,1.00798e+09,-10847.1,-2958.1,-67483.5,68413.7,-119926,-32704.9,-646848,-0.0172908,-0.00730062,3521.79,2
36.58,65880.2,17967.1,67491.2,3519.29,11.927,3313.79,903.717,766.456,-0.209929,-0.0572508,-9.85874,0,0,0,-0.209929,-0.0572508,-0.0487382,32.7691,0.00043629,2703.72,0,146.955,0,9.10047e+08,9.72973e+07,1.00734e+09,-10880.2,-2967.13,-67491.2,68427,-120186,-32775.7,-646574,-0.0172908,-0.00730062,3520.53,2
36.59,65913.4,17976.2,67498.9,3518.04,11.9228,3313.23,903.563,763.334,-0.20963,-0.0571691,-9.85848,0,0,0,-0.20963,-0.0571691,-0.0484794,32.7163,0.000435896,2699.36,0,146.955,0,9.094e+08,9.73083e+07,1.00671e+09,-10913.4,-2976.17,-67498.9,68440.2,-120445,-32846.4,-646302,-0.0172908,-0.00730062,3519.28,2
36.6,65946.5,17985.2,67506.5,3516.79,11.9186,3312.66,903.408,760.214,-0.209332,-0.0570877,-9.85822,0,0,0,-0.209332,-0.0570877,-0.0482214,32.6637,0.000435505,2695.03,0,146.955,0,9.08755e+08,9.73193e+07,1.00607e+09,-10946.5,-2985.21,-67506.5,68453.4,-120704,-32917.2,-646031,-0.0172908,-0.00730062,3518.03,2
36.61,65979.6,17994.2,67514.1,3515.54,11.9143,3312.09,903.253,757.095,-0.209034,-0.0570067,-9.85796,0,0,0,-0.209034,-0.0570067,-0.0479643,32.6113,0.000435116,2690.7,0,146.955,0,9.0811e+08,9.73303e+07,1.00544e+09,-10979.6,-2994.24,-67514.1,68466.6,-120964,-32987.9,-645762,-0.0172908,-0.00730062,3516.78,2
36.62,66012.8,18003.3,67521.7,3514.29,11.9101,3311.52,903.098,753.977,-0.208738,-0.056926,-9.85771,0,0,0,-0.208738,-0.056926,-0.047708,32.5592,0.000434729,2686.4,0,146.955,0,9.07466e+08,9.73412e+07,1.00481e+09,-11012.8,-3003.27,-67521.7,68479.8,-121223,-33058.6,-645495,-0.0172908,-0.00730062,3515.53,2
36.63,66045.9,18012.3,67529.2,3513.05,11.9059,3310.95,902.943,750.861,-0.208444,-0.0568456,-9.85745,0,0,0,-0.208444,-0.0568456,-0.0474526,32.5073,0.000434343,2682.12,0,146.955,0,9.06824e+08,9.73521e+07,1.00418e+09,-11045.9,-3012.3,-67529.2,68492.9,-121482,-33129.3,-645229,-0.0172908,-0.00730062,3514.29,2
36.64,66079,18021.3,67536.7,3511.81,11.9017,3310.38,902.787,747.746,-0.20815,-0.0567655,-9.8572,0,0,0,-0.20815,-0.0567655,-0.047198,32.4556,0.00043396,2677.85,0,146.955,0,9.06182e+08,9.73629e+07,1.00354e+09,-11079,-3021.33,-67536.7,68506.1,-121741,-33200,-644965,-0.0172908,-0.00730062,3513.04,2
36.65,66112.1,18030.4,67544.2,3510.56,11.8975,3309.81,902.631,744.632,-0.207858,-0.0566858,-9.85694,0,0,0,-0.207858,-0.0566858,-0.0469443,32.4041,0.000433578,2673.6,0,146.955,0,9.05541e+08,9.73737e+07,1.00291e+09,-11112.1,-3030.36,-67544.2,68519.2,-122001,-33270.7,-644702,-0.0172908,-0.00730062,3511.8,2
36.66,66145.2,18039.4,67551.7,3509.32,11.8933,3309.24,902.474,741.52,-0.207566,-0.0566063,-9.85669,0,0,0,-0.207566,-0.0566063,-0.0466913,32.3528,0.000433199,2669.38,0,146.955,0,9.04902e+08,9.73844e+07,1.00229e+09,-11145.2,-3039.39,-67551.7,68532.3,-122260,-33341.3,-644441,-0.0172908,-0.00730062,3510.56,2
36.67,66178.3,18048.4,67559.1,3508.09,11.8891,3308.66,902.317,738.409,-0.207276,-0.0565272,-9.85644,0,0,0,-0.207276,-0.0565272,-0.0464392,32.3018,0.000432821,2665.16,0,146.955,0,9.04263e+08,9.73951e+07,1.00166e+09,-11178.3,-3048.41,-67559.1,68545.4,-122519,-33412,-644181,-0.0172908,-0.00730062,3509.32,2
36.68,66211.4,18057.4,67566.5,3506.85,11.8849,3308.09,902.16,735.3,-0.206987,-0.0564484,-9.85619,0,0,0,-0.206987,-0.0564484,-0.0461879,32.251,0.000432445,2660.97,0,146.955,0,9.03625e+08,9.74057e+07,1.00103e+09,-11211.4,-3057.44,-67566.5,68558.5,-122778,-33482.6,-643923,-0.0172908,-0.00730062,3508.08,2
36.69,66244.4,18066.5,67573.8,3505.61,11.8807,3307.51,902.003,732.192,-0.206699,-0.0563699,-9.85594,0,0,0,-0.206699,-0.0563699,-0.0459374,32.2004,0.000432071,2656.8,0,146.955,0,9.02989e+08,9.74163e+07,1.0004e+09,-11244.4,-3066.46,-67573.8,68571.6,-123036,-33553.2,-643667,-0.0172908,-0.00730062,3506.84,2
36.7,66277.5,18075.5,67581.1,3504.38,11.8765,3306.93,901.845,729.085,-0.206412,-0.0562917,-9.85569,0,0,0,-0.206412,-0.0562917,-0.0456877,32.15,0.000431699,2652.64,0,146.955,0,9.02353e+08,9.74269e+07,9.9978e+08,-11277.5,-3075.48,-67581.1,68584.6,-123295,-33623.8,-643412,-0.0172908,-0.00730062,3505.61,2
36.71,66310.6,18084.5,67588.4,3503.15,11.8723,3306.35,901.687,725.98,-0.206127,-0.0562138,-9.85544,0,0,0,-0.206127,-0.0562138,-0.0454388,32.0998,0.000431329,2648.5,0,146.955,0,9.01718e+08,9.74374e+07,9.99156e+08,-11310.6,-3084.5,-67588.4,68597.7,-123554,-33694.3,-643158,-0.0172908,-0.00730062,3504.37,2
36.72,66343.7,18093.5,67595.7,3501.91,11.8682,3305.77,901.528,722.875,-0.205842,-0.0561362,-9.85519,0,0,0,-0.205842,-0.0561362,-0.0451907,32.0498,0.000430961,2644.38,0,146.955,0,9.01085e+08,9.74479e+07,9.98532e+08,-11343.7,-3093.51,-67595.7,68610.7,-123813,-33764.9,-642906,-0.0172908,-0.00730062,3503.14,2
36.73,66376.7,18102.5,67602.9,3500.69,11.864,3305.19,901.37,719.773,-0.205559,-0.0560589,-9.85494,0,0,0,-0.205559,-0.0560589,-0.0449434,32.0001,0.000430595,2640.27,0,146.955,0,9.00452e+08,9.74583e+07,9.9791e+08,-11376.7,-3102.53,-67602.9,68623.7,-124071,-33835.4,-642655,-0.0172908,-0.00730062,3501.91,2
36.74,66409.8,18111.5,67610.1,3499.46,11.8598,3304.6,901.211,716.671,-0.205277,-0.0559819,-9.8547,0,0,0,-0.205277,-0.0559819,-0.0446969,31.9506,0.00043023,2636.19,0,146.955,0,8.9982e+08,9.74687e+07,9.97289e+08,-11409.8,-3111.54,-67610.1,68636.7,-124330,-33905.9,-642406,-0.0172908,-0.00730062,3500.68,2
36.75,66442.8,18120.6,67617.3,3498.23,11.8557,3304.02,901.051,713.571,-0.204996,-0.0559053,-9.85445,0,0,0,-0.204996,-0.0559053,-0.0444512,31.9013,0.000429868,2632.12,0,146.955,0,8.9919e+08,9.7479e+07,9.96669e+08,-11442.8,-3120.55,-67617.3,68649.6,-124589,-33976.5,-642158,-0.0172908,-0.00730062,3499.45,2
36.76,66475.8,18129.6,67624.4,3497.01,11.8515,3303.43,900.892,710.473,-0.204716,-0.0558289,-9.85421,0,0,0,-0.204716,-0.0558289,-0.0442063,31.8522,0.000429507,2628.07,0,146.955,0,8.9856e+08,9.74893e+07,9.96049e+08,-11475.8,-3129.56,-67624.4,68662.6,-124847,-34046.9,-641912,-0.0172908,-0.00730062,3498.23,2
36.77,66508.9,18138.6,67631.5,3495.78,11.8474,3302.85,900.732,707.375,-0.204437,-0.0557529,-9.85396,0,0,0,-0.204437,-0.0557529,-0.0439621,31.8033,0.000429148,2624.03,0,146.955,0,8.97931e+08,9.74995e+07,9.95431e+08,-11508.9,-3138.57,-67631.5,68675.5,-125105,-34117.4,-641667,-0.0172908,-0.00730062,3497,2
36.78,66541.9,18147.6,67638.6,3494.56,11.8432,3302.26,900.571,704.279,-0.204159,-0.0556771,-9.85372,0,0,0,-0.204159,-0.0556771,-0.0437187,31.7546,0.000428791,2620.01,0,146.955,0,8.97304e+08,9.75097e+07,9.94813e+08,-11541.9,-3147.58,-67638.6,68688.4,-125364,-34187.9,-641423,-0.0172908,-0.00730062,3495.78,2
36.79,66574.9,18156.6,67645.6,3493.34,11.8391,3301.67,900.411,701.184,-0.203882,-0.0556017,-9.85348,0,0,0,-0.203882,-0.0556017,-0.0434761,31.7061,0.000428436,2616.02,0,146.955,0,8.96677e+08,9.75199e+07,9.94197e+08,-11574.9,-3156.59,-67645.6,68701.3,-125622,-34258.3,-641180,-0.0172908,-0.00730062,3494.56,2
36.8,66608,18165.6,67652.6,3492.12,11.835,3301.08,900.25,698.091,-0.203607,-0.0555265,-9.85323,0,0,0,-0.203607,-0.0555265,-0.0432342,31.6578,0.000428083,2612.03,0,146.955,0,8.96051e+08,9.753e+07,9.93581e+08,-11608,-3165.59,-67652.6,68714.2,-125880,-34328.7,-640939,-0.0172908,-0.00730062,3493.34,2
36.81,66641,18174.6,67659.6,3490.9,11.8308,3300.49,900.088,694.999,-0.203332,-0.0554517,-9.85299,0,0,0,-0.203332,-0.0554517,-0.0429931,31.6098,0.000427732,2608.07,0,146.955,0,8.95427e+08,9.754e+07,9.92967e+08,-11641,-3174.59,-67659.6,68727.1,-126138,-34399.2,-640700,-0.0172908,-0.00730062,3492.12,2
36.82,66674,18183.6,67666.6,3489.69,11.8267,3299.9,899.927,691.908,-0.203059,-0.0553771,-9.85275,0,0,0,-0.203059,-0.0553771,-0.0427528,31.5619,0.000427382,2604.12,0,146.955,0,8.94803e+08,9.75501e+07,9.92353e+08,-11674,-3183.59,-67666.6,68740,-126397,-34469.6,-640461,-0.0172908,-0.00730062,3490.9,2
36.83,66707,18192.6,67673.5,3488.47,11.8226,3299.3,899.765,688.819,-0.202787,-0.0553029,-9.85251,0,0,0,-0.202787,-0.0553029,-0.0425132,31.5143,0.000427034,2600.19,0,146.955,0,8.9418e+08,9.756e+07,9.9174e+08,-11707,-3192.59,-67673.5,68752.8,-126655,-34539.9,-640224,-0.0172908,-0.00730062,3489.68,2
36.84,66740,18201.6,67680.4,3487.26,11.8185,3298.71,899.603,685.731,-0.202515,-0.0552289,-9.85227,0,0,0,-0.202515,-0.0552289,-0.0422744,31.4669,0.000426688,2596.28,0,146.955,0,8.93558e+08,9.757e+07,9.91128e+08,-11740,-3201.59,-67680.4,68765.6,-126913,-34610.3,-639988,-0.0172908,-0.00730062,3488.47,2
36.85,66772.9,18210.6,67687.2,3486.05,11.8144,3298.11,899.44,682.644,-0.202245,-0.0551552,-9.85204,0,0,0,-0.202245,-0.0551552,-0.0420363,31.4196,0.000426344,2592.38,0,146.955,0,8.92938e+08,9.75798e+07,9.90517e+08,-11772.9,-3210.59,-67687.2,68778.4,-127171,-34680.6,-639754,-0.0172908,-0.00730062,3487.26,2
36.86,66805.9,18219.6,67694.1,3484.84,11.8103,3297.51,899.277,679.559,-0.201976,-0.0550819,-9.8518,0,0,0,-0.201976,-0.0550819,-0.0417989,31.3726,0.000426002,2588.5,0,146.955,0,8.92318e+08,9.75897e+07,9.89908e+08,-11805.9,-3219.58,-67694.1,68791.2,-127429,-34751,-639521,-0.0172908,-0.00730062,3486.05,2
36.87,66838.9,18228.6,67700.9,3483.63,11.8062,3296.92,899.114,676.475,-0.201708,-0.0550088,-9.85156,0,0,0,-0.201708,-0.0550088,-0.0415623,31.3258,0.000425662,2584.63,0,146.955,0,8.91699e+08,9.75995e+07,9.89299e+08,-11838.9,-3228.57,-67700.9,68804,-127686,-34821.3,-639288,-0.0172908,-0.00730062,3484.84,2
36.88,66871.9,18237.6,67707.6,3482.42,11.8021,3296.32,898.951,673.392,-0.201441,-0.054936,-9.85133,0,0,0,-0.201441,-0.054936,-0.0413264,31.2792,0.000425323,2580.79,0,146.955,0,8.91081e+08,9.76092e+07,9.88691e+08,-11871.9,-3237.56,-67707.6,68816.7,-127944,-34891.6,-639058,-0.0172908,-0.00730062,3483.63,2
36.89,66904.8,18246.6,67714.3,3481.22,11.798,3295.72,898.787,670.311,-0.201176,-0.0548635,-9.85109,0,0,0,-0.201176,-0.0548635,-0.0410912,31.2327,0.000424986,2576.96,0,146.955,0,8.90465e+08,9.76189e+07,9.88084e+08,-11904.8,-3246.55,-67714.3,68829.5,-128202,-34961.9,-638828,-0.0172908,-0.00730062,3482.42,2
36.9,66937.8,18255.5,67721.1,3480.01,11.7939,3295.11,898.623,667.231,-0.200911,-0.0547913,-9.85086,0,0,0,-0.200911,-0.0547913,-0.0408568,31.1865,0.000424652,2573.15,0,146.955,0,8.89849e+08,9.76286e+07,9.87477e+08,-11937.8,-3255.54,-67721.1,68842.2,-128459,-35032.1,-638600,-0.0172908,-0.00730062,3481.21,2
36.91,66970.7,18264.5,67727.7,3478.81,11.7899,3294.51,898.458,664.152,-0.200647,-0.0547194,-9.85062,0,0,0,-0.200647,-0.0547194,-0.0406231,31.1405,0.000424318,2569.35,0,146.955,0,8.89234e+08,9.76382e+07,9.86872e+08,-11970.7,-3264.53,-67727.7,68854.9,-128717,-35102.4,-638372,-0.0172908,-0.00730062,3480.01,2
36.92,67003.7,18273.5,67734.4,3477.61,11.7858,3293.91,898.294,661.075,-0.200385,-0.0546478,-9.85039,0,0,0,-0.200385,-0.0546478,-0.04039,31.0947,0.000423987,2565.57,0,146.955,0,8.8862e+08,9.76478e+07,9.86268e+08,-12003.7,-3273.51,-67734.4,68867.6,-128975,-35172.6,-638146,-0.0172908,-0.00730062,3478.81,2
36.93,67036.6,18282.5,67741,3476.41,11.7817,3293.3,898.129,657.999,-0.200123,-0.0545764,-9.85016,0,0,0,-0.200123,-0.0545764,-0.0401578,31.0491,0.000423657,2561.8,0,146.955,0,8.88007e+08,9.76573e+07,9.85665e+08,-12036.6,-3282.5,-67741,68880.3,-129232,-35242.8,-637922,-0.0172908,-0.00730062,3477.61,2
36.94,67069.6,18291.5,67747.6,3475.21,11.7777,3292.7,897.963,654.924,-0.199862,-0.0545054,-9.84993,0,0,0,-0.199862,-0.0545054,-0.0399262,31.0037,0.00042333,2558.06,0,146.955,0,8.87395e+08,9.76668e+07,9.85062e+08,-12069.6,-3291.48,-67747.6,68893,-129489,-35313,-637698,-0.0172908,-0.00730062,3476.41,2
36.95,67102.5,18300.5,67754.1,3474.02,11.7736,3292.09,897.798,651.85,-0.199603,-0.0544346,-9.8497,0,0,0,-0.199603,-0.0544346,-0.0396953,30.9584,0.000423004,2554.33,0,146.955,0,8.86785e+08,9.76762e+07,9.84461e+08,-12102.5,-3300.46,-67754.1,68905.6,-129747,-35383.2,-637475,-0.0172908,-0.00730062,3475.21,2
36.96,67135.4,18309.4,67760.6,3472.82,11.7696,3291.48,897.632,648.778,-0.199345,-0.0543642,-9.84947,0,0,0,-0.199345,-0.0543642,-0.0394651,30.9134,0.000422679,2550.61,0,146.955,0,8.86175e+08,9.76856e+07,9.8386e+08,-12135.4,-3309.43,-67760.6,68918.2,-130004,-35453.4,-637254,-0.0172908,-0.00730062,3474.01,2
36.97,67168.3,18318.4,67767.1,3471.63,11.7655,3290.87,897.465,645.708,-0.199087,-0.054294,-9.84924,0,0,0,-0.199087,-0.054294,-0.0392356,30.8686,0.000422357,2546.91,0,146.955,0,8.85566e+08,9.7695e+07,9.83261e+08,-12168.3,-3318.41,-67767.1,68930.8,-130261,-35523.5,-637034,-0.0172908,-0.00730062,3472.82,2
36.98,67201.2,18327.4,67773.6,3470.44,11.7615,3290.26,897.299,642.638,-0.198831,-0.054224,-9.84901,0,0,0,-0.198831,-0.054224,-0.0390068,30.824,0.000422036,2543.23,0,146.955,0,8.84958e+08,9.77043e+07,9.82662e+08,-12201.2,-3327.39,-67773.6,68943.4,-130519,-35593.7,-636815,-0.0172908,-0.00730062,3471.63,2
36.99,67234.1,18336.4,67780,3469.25,11.7574,3289.65,897.132,639.57,-0.198575,-0.0541544,-9.84878,0,0,0,-0.198575,-0.0541544,-0.0387787,30.7795,0.000421717,2539.56,0,146.955,0,8.84351e+08,9.77136e+07,9.82064e+08,-12234.1,-3336.36,-67780,68956,-130776,-35663.8,-636597,-0.0172908,-0.00730062,3470.43,2
37,67267,18345.3,67786.4,3468.06,11.7534,3289.03,896.965,636.503,-0.198321,-0.0540851,-9.84855,0,0,0,-0.198321,-0.0540851,-0.0385513,30.7353,0.0004214,2535.91,0,146.955,0,8.83745e+08,9.77228e+07,9.81468e+08,-12267,-3345.33,-67786.4,68968.6,-131033,-35733.9,-636380,-0.0172908,-0.00730062,3469.24,2
37.01,67299.9,18354.3,67792.7,3466.87,11.7494,3288.42,896.797,633.438,-0.198068,-0.054016,-9.84832,0,0,0,-0.198068,-0.054016,-0.0383246,30.6912,0.000421085,2532.28,0,146.955,0,8.8314e+08,9.7732e+07,9.80872e+08,-12299.9,-3354.3,-67792.7,68981.1,-131290,-35804,-636164,-0.0172908,-0.00730062,3468.06,2
37.02,67332.8,18363.3,67799.1,3465.68,11.7454,3287.8,896.629,630.373,-0.197816,-0.0539472,-9.8481,0,0,0,-0.197816,-0.0539472,-0.0380985,30.6474,0.000420771,2528.66,0,146.955,0,8.82536e+08,9.77411e+07,9.80277e+08,-12332.8,-3363.27,-67799.1,68993.7,-131547,-35874,-635949,-0.0172908,-0.00730062,3466.87,2
37.03,67365.7,18372.2,67805.4,3464.5,11.7414,3287.19,896.461,627.311,-0.197564,-0.0538787,-9.84787,0,0,0,-0.197564,-0.0538787,-0.0378731,30.6037,0.000420459,2525.06,0,146.955,0,8.81933e+08,9.77502e+07,9.79683e+08,-12365.7,-3372.23,-67805.4,69006.2,-131803,-35944.1,-635735,-0.0172908,-0.00730062,3465.68,2
37.04,67398.6,18381.2,67811.7,3463.32,11.7374,3286.57,896.293,624.249,-0.197314,-0.0538105,-9.84765,0,0,0,-0.197314,-0.0538105,-0.0376484,30.5602,0.000420149,2521.47,0,146.955,0,8.81331e+08,9.77592e+07,9.7909e+08,-12398.6,-3381.2,-67811.7,69018.7,-132060,-36014.1,-635523,-0.0172908,-0.00730062,3464.5,2
37.05,67431.4,18390.2,67817.9,3462.14,11.7333,3285.95,896.124,621.189,-0.197065,-0.0537425,-9.84742,0,0,0,-0.197065,-0.0537425,-0.0374244,30.517,0.000419841,2517.9,0,146.955,0,8.80729e+08,9.77682e+07,9.78498e+08,-12431.4,-3390.16,-67817.9,69031.2,-132317,-36084.1,-635311,-0.0172908,-0.00730062,3463.32,2
37.06,67464.3,18399.1,67824.1,3460.96,11.7293,3285.33,895.955,618.13,-0.196817,-0.0536748,-9.8472,0,0,0,-0.196817,-0.0536748,-0.037201,30.4739,0.000419534,2514.35,0,146.955,0,8.80129e+08,9.77772e+07,9.77906e+08,-12464.3,-3399.12,-67824.1,69043.6,-132574,-36154.1,-635100,-0.0172908,-0.00730062,3462.13,2
37.07,67497.1,18408.1,67830.3,3459.78,11.7254,3284.71,895.785,615.072,-0.19657,-0.0536074,-9.84698,0,0,0,-0.19657,-0.0536074,-0.0369782,30.431,0.000419229,2510.81,0,146.955,0,8.7953e+08,9.77861e+07,9.77316e+08,-12497.1,-3408.08,-67830.3,69056.1,-132830,-36224.1,-634891,-0.0172908,-0.00730062,3460.95,2
37.08,67530,18417,67836.4,3458.6,11.7214,3284.09,895.616,612.016,-0.196324,-0.0535403,-9.84676,0,0,0,-0.196324,-0.0535403,-0.0367562,30.3883,0.000418926,2507.28,0,146.955,0,8.78932e+08,9.77949e+07,9.76727e+08,-12530,-3417.04,-67836.4,69068.5,-133087,-36294.1,-634682,-0.0172908,-0.00730062,3459.78,2
37.09,67562.8,18426,67842.6,3457.43,11.7174,3283.46,895.446,608.961,-0.196078,-0.0534734,-9.84653,0,0,0,-0.196078,-0.0534734,-0.0365347,30.3457,0.000418625,2503.77,0,146.955,0,8.78335e+08,9.78038e+07,9.76138e+08,-12562.8,-3426,-67842.6,69080.9,-133343,-36364.1,-634475,-0.0172908,-0.00730062,3458.6,2
37.1,67595.7,18435,67848.6,3456.25,11.7134,3282.84,895.275,605.907,-0.195834,-0.0534069,-9.84631,0,0,0,-0.195834,-0.0534069,-0.036314,30.3034,0.000418325,2500.28,0,146.955,0,8.77738e+08,9.78125e+07,9.75551e+08,-12595.7,-3434.95,-67848.6,69093.3,-133600,-36434,-634268,-0.0172908,-0.00730062,3457.42,2
37.11,67628.5,18443.9,67854.7,3455.08,11.7094,3282.21,895.105,602.855,-0.195591,-0.0533405,-9.84609,0,0,0,-0.195591,-0.0533405,-0.0360938,30.2613,0.000418027,2496.8,0,146.955,0,8.77143e+08,9.78213e+07,9.74964e+08,-12628.5,-3443.9,-67854.7,69105.7,-133856,-36503.9,-634063,-0.0172908,-0.00730062,3456.25,2
37.12,67661.3,18452.9,67860.7,3453.91,11.7055,3281.59,894.934,599.804,-0.195349,-0.0532745,-9.84587,0,0,0,-0.195349,-0.0532745,-0.0358744,30.2193,0.00041773,2493.34,0,146.955,0,8.76549e+08,9.783e+07,9.74379e+08,-12661.3,-3452.85,-67860.7,69118.1,-134113,-36573.8,-633858,-0.0172908,-0.00730062,3455.08,2
37.13,67694.1,18461.8,67866.7,3452.74,11.7015,3280.96,894.763,596.754,-0.195108,-0.0532087,-9.84566,0,0,0,-0.195108,-0.0532087,-0.0356555,30.1775,0.000417436,2489.9,0,146.955,0,8.75955e+08,9.78386e+07,9.73794e+08,-12694.1,-3461.8,-67866.7,69130.4,-134369,-36643.7,-633654,-0.0172908,-0.00730062,3453.91,2
37.14,67726.9,18470.8,67872.7,3451.57,11.6975,3280.33,894.591,593.706,-0.194868,-0.0531432,-9.84544,0,0,0,-0.194868,-0.0531432,-0.0354373,30.1359,0.000417143,2486.46,0,146.955,0,8.75363e+08,9.78472e+07,9.7321e+08,-12726.9,-3470.75,-67872.7,69142.8,-134625,-36713.6,-633452,-0.0172908,-0.00730062,3452.74,2
37.15,67759.7,18479.7,67878.6,3450.41,11.6936,3279.7,894.419,590.658,-0.194628,-0.053078,-9.84522,0,0,0,-0.194628,-0.053078,-0.0352197,30.0945,0.000416852,2483.05,0,146.955,0,8.74771e+08,9.78558e+07,9.72627e+08,-12759.7,-3479.7,-67878.6,69155.1,-134881,-36783.4,-633250,-0.0172908,-0.00730062,3451.57,2
37.16,67792.5,18488.6,67884.5,3449.24,11.6896,3279.07,894.247,587.613,-0.19439,-0.053013,-9.845,0,0,0,-0.19439,-0.053013,-0.0350027,30.0533,0.000416562,2479.65,0,146.955,0,8.74181e+08,9.78643e+07,9.72045e+08,-12792.5,-3488.64,-67884.5,69167.4,-135137,-36853.3,-633049,-0.0172908,-0.00730062,3450.4,2
37.17,67825.3,18497.6,67890.4,3448.08,11.6857,3278.44,894.075,584.568,-0.194153,-0.0529483,-9.84479,0,0,0,-0.194153,-0.0529483,-0.0347864,30.0123,0.000416274,2476.26,0,146.955,0,8.73591e+08,9.78728e+07,9.71464e+08,-12825.3,-3497.58,-67890.4,69179.7,-135393,-36923.1,-632849,-0.0172908,-0.00730062,3449.24,2
37.18,67858.1,18506.5,67896.3,3446.92,11.6818,3277.8,893.902,581.525,-0.193917,-0.0528839,-9.84457,0,0,0,-0.193917,-0.0528839,-0.0345707,29.9714,0.000415988,2472.89,0,146.955,0,8.73003e+08,9.78812e+07,9.70884e+08,-12858.1,-3506.52,-67896.3,69192,-135649,-36992.9,-632650,-0.0172908,-0.00730062,3448.08,2
37.19,67890.9,18515.5,67902.1,3445.76,11.6778,3277.17,893.729,578.483,-0.193681,-0.0528197,-9.84436,0,0,0,-0.193681,-0.0528197,-0.0343556,29.9308,0.000415704,2469.53,0,146.955,0,8.72415e+08,9.78896e+07,9.70305e+08,-12890.9,-3515.46,-67902.1,69204.2,-135905,-37062.7,-632452,-0.0172908,-0.00730062,3446.92,2
37.2,67923.7,18524.4,67907.9,3444.6,11.6739,3276.53,893.556,575.442,-0.193447,-0.0527558,-9.84414,0,0,0,-0.193447,-0.0527558,-0.0341411,29.8903,0.000415421,2466.19,0,146.955,0,8.71829e+08,9.78979e+07,9.69727e+08,-12923.7,-3524.4,-67907.9,69216.5,-136161,-37132.4,-632255,-0.0172908,-0.00730062,3445.76,2
37.21,67956.4,18533.3,67913.6,3443.44,11.67,3275.9,893.382,572.403,-0.193214,-0.0526922,-9.84393,0,0,0,-0.193214,-0.0526922,-0.0339272,29.85,0.00041514,2462.87,0,146.955,0,8.71243e+08,9.79062e+07,9.69149e+08,-12956.4,-3533.34,-67913.6,69228.7,-136417,-37202.2,-632059,-0.0172908,-0.00730062,3444.6,2
